지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),일강수량(mm)
108,서울,2002-06-28,23.6,17.4,521,30,1505,
108,서울,2002-06-29,25.8,18.9,454,32,1609,
108,서울,2002-06-30,26.3,22.4,532,31.5,1317,0
108,서울,2002-07-01,25,22.9,443,27.9,1556,.5
108,서울,2002-07-02,24.1,21.5,509,28.8,1621,5
108,서울,2002-07-03,26,21.8,459,30.6,1718,
108,서울,2002-07-04,27.7,22.3,421,32.3,1415,
108,서울,2002-07-05,23.3,20.5,2256,27.1,0,46
108,서울,2002-07-06,21.2,20,2145,23.1,1535,25
108,서울,2002-07-07,22.7,20.2,0,25.3,1129,0
108,서울,2002-07-08,24.3,20.8,500,29.1,1539,0
108,서울,2002-07-09,25.3,20.3,512,29.7,1606,
108,서울,2002-07-10,26.2,21.6,551,31.6,1614,
108,서울,2002-07-11,25.2,20.7,524,29.7,1254,
108,서울,2002-07-12,25.5,22.5,446,29.1,1453,
108,서울,2002-07-13,25.1,22.3,749,29.3,1619,2.5
108,서울,2002-07-14,23.6,22.4,1310,24.2,2216,22
108,서울,2002-07-15,25.6,23.5,2355,29.4,1610,.5
108,서울,2002-07-16,24.7,21.8,612,28.5,1520,
108,서울,2002-07-17,24.4,22,353,28.4,1243,0
108,서울,2002-07-18,24.9,20.6,443,29.2,1630,
108,서울,2002-07-19,20.8,19.2,2245,24.7,0,60.5
108,서울,2002-07-20,23.6,18.9,425,27.9,1620,.5
108,서울,2002-07-21,25.8,23.1,301,29.1,1506,0
108,서울,2002-07-22,24.3,21.7,2344,27,1134,14
108,서울,2002-07-23,22.4,21.5,54,23.2,948,42
108,서울,2002-07-24,25.3,22.6,0,27.6,1537,.1
108,서울,2002-07-25,27.9,22.4,515,33.8,1611,
108,서울,2002-07-26,27.9,24.5,552,31.5,1451,0
108,서울,2002-07-27,29.3,25.8,530,33.6,1458,
108,서울,2002-07-28,30.4,25.6,529,34.8,1411,
108,서울,2002-07-29,27.6,25.6,2400,30,1133,1
108,서울,2002-07-30,26.6,24,823,29.8,1544,1
108,서울,2002-07-31,26,24.5,216,28,1645,0
108,서울,2002-08-01,26,24.3,456,28.5,1221,.1
108,서울,2002-08-02,25.9,23.8,808,29.8,1412,.4
108,서울,2002-08-03,25.9,22.2,831,30,1540,8
108,서울,2002-08-04,25.6,22.5,1018,28.1,1639,120
108,서울,2002-08-05,26.7,23.2,1037,28.3,1424,22
108,서울,2002-08-06,22.4,19.9,2248,26.1,235,151.5
108,서울,2002-08-07,21.2,19.9,438,22,1414,178
108,서울,2002-08-08,25.1,21.2,613,30.1,1623,.5
108,서울,2002-08-09,25.5,22.1,631,29.4,1348,0
108,서울,2002-08-10,21.4,19.4,2357,24.1,0,8
108,서울,2002-08-11,20.4,18.4,512,23.9,1349,3.5
108,서울,2002-08-12,20.7,17.9,359,24,1158,2
108,서울,2002-08-13,23,19.7,540,26,1421,0
108,서울,2002-08-14,23,20.8,506,26.7,1246,0
108,서울,2002-08-15,24.2,19.3,551,28.9,1606,
108,서울,2002-08-16,23.8,22.2,608,26.7,1403,
108,서울,2002-08-17,23,21.8,603,24.1,1738,8.5
108,서울,2002-08-18,24.3,20.9,2355,28.9,1355,16
108,서울,2002-08-19,22.8,19.5,556,26.2,1501,11.5
108,서울,2002-08-20,24.5,19.8,509,29.1,1423,
108,서울,2002-08-21,24.5,21.8,605,28.6,1502,
108,서울,2002-08-22,22.8,21.5,1500,23.8,816,12
108,서울,2002-08-23,24.8,22.4,212,27,1529,15
108,서울,2002-08-24,25.4,22.4,2347,29.6,1509,
108,서울,2002-08-25,25.5,20.4,532,30.5,1430,
108,서울,2002-08-26,26.4,23,612,30.2,1400,6
108,서울,2002-08-27,24.1,23,2330,26.5,6,78.5
108,서울,2002-08-28,25.5,21.3,547,31,1556,
108,서울,2002-08-29,28.1,24.2,248,32.2,1611,
108,서울,2002-08-30,25.9,24.4,1057,27.3,0,1
108,서울,2002-08-31,22,19.2,2255,26.1,0,45.5
108,서울,2002-09-01,23.5,19.5,0,27.1,1749,9.5
108,서울,2002-09-02,25.3,22.8,506,29.1,1654,
108,서울,2002-09-03,26.6,23.7,429,30.6,1520,
108,서울,2002-09-04,26.3,23.7,607,30.2,1418,
108,서울,2002-09-05,22.6,20.1,2348,25.5,1529,2
108,서울,2002-09-06,21.7,19.1,2359,26,1435,
108,서울,2002-09-07,23,17.5,551,28.7,1545,
108,서울,2002-09-08,23.3,18.4,559,28.9,1401,
108,서울,2002-09-09,23.9,20.9,557,27.9,1410,0
108,서울,2002-09-10,24.7,20.3,612,29.4,1410,
108,서울,2002-09-11,24.2,19.9,612,29.3,1515,
108,서울,2002-09-12,19.9,16.8,2350,22.9,1046,.5
108,서울,2002-09-13,19.6,16.5,37,23,1442,
108,서울,2002-09-14,20.4,18.5,513,24.6,1322,5.5
108,서울,2002-09-15,18.5,17.1,2355,19.8,1257,.2
108,서울,2002-09-16,18.8,15.9,532,22.4,1503,.5
108,서울,2002-09-17,20.7,14.9,531,26.3,1413,
108,서울,2002-09-18,21.4,16,620,27.2,1416,
108,서울,2002-09-19,21.6,16.7,534,26.6,1456,
108,서울,2002-09-20,20.7,16.4,606,25.3,1603,
108,서울,2002-09-21,19.5,17.1,431,24.6,1341,12
108,서울,2002-09-22,19.6,16,615,24.7,1433,
108,서울,2002-09-23,19.4,13.5,643,25.6,1551,
108,서울,2002-09-24,20.3,14.7,627,26.4,1503,
108,서울,2002-09-25,20.9,15.2,621,26.8,1439,
108,서울,2002-09-26,21.6,17.4,617,26.3,1402,
108,서울,2002-09-27,20.5,17.5,424,24.8,1238,
108,서울,2002-09-28,20.6,16.5,532,26,1456,20
108,서울,2002-09-29,19.1,16.1,828,22.8,1448,10.5
108,서울,2002-09-30,18.8,16.2,455,23.3,1444,.4
108,서울,2002-10-01,19.3,15.1,622,24.4,1337,
108,서울,2002-10-02,16.7,14.5,2400,19.9,1424,4.5
108,서울,2002-10-03,15.7,12.3,2337,22.3,1219,2
108,서울,2002-10-04,15.2,8.4,613,22.1,1456,
108,서울,2002-10-05,16.4,12.5,654,21.8,1419,3
108,서울,2002-10-06,16.8,14.6,2349,20.2,1526,6.5
108,서울,2002-10-07,14.4,11.5,2346,18.3,1345,
108,서울,2002-10-08,12.5,8.4,633,16.8,1435,
108,서울,2002-10-09,13.9,8.1,621,19.5,1519,
108,서울,2002-10-10,15.3,9.6,602,21.2,1447,
108,서울,2002-10-11,16.8,11.8,641,22.2,1403,
108,서울,2002-10-12,17.8,13.1,500,22.7,1429,
108,서울,2002-10-13,18.4,14.4,2355,24,1452,10.5
108,서울,2002-10-14,16,10.8,650,21.5,1453,
108,서울,2002-10-15,14.7,12.4,2358,18.1,1359,3.5
108,서울,2002-10-16,14.7,9.9,647,20.3,1507,
108,서울,2002-10-17,17.5,11.7,616,24.9,1544,
108,서울,2002-10-18,17.7,14.3,533,21,1357,
108,서울,2002-10-19,15.9,13.6,2301,19.8,1341,0
108,서울,2002-10-20,13.6,11.9,618,15.5,1511,.5
108,서울,2002-10-21,10.7,5.1,2354,14.7,1324,.5
108,서울,2002-10-22,5,2.2,647,9,1359,
108,서울,2002-10-23,6.5,2.2,604,12.3,1543,
108,서울,2002-10-24,9.8,5.7,659,16.6,1444,3.5
108,서울,2002-10-25,9.1,6.5,2356,13,1323,3
108,서울,2002-10-26,6.7,4.3,708,10.5,1353,7.5
108,서울,2002-10-27,3.9,1.7,652,7.8,1334,
108,서울,2002-10-28,3.3,-.3,603,8.1,1504,
108,서울,2002-10-29,5.1,.3,540,10.2,1524,
108,서울,2002-10-30,7.1,1,620,12.3,1450,
108,서울,2002-10-31,11,6.7,553,16.5,1418,
108,서울,2002-11-01,4.5,1.2,2315,9,1319,
108,서울,2002-11-02,4.5,-.2,616,8.5,1255,
108,서울,2002-11-03,3.4,1.1,2342,6.8,1322,
108,서울,2002-11-04,1.3,-.8,658,4.7,1430,
108,서울,2002-11-05,4.1,-1.6,721,8.9,1357,
108,서울,2002-11-06,10.4,5,208,15.7,1520,
108,서울,2002-11-07,11.4,6.3,2400,16.7,1330,1
108,서울,2002-11-08,2.5,0,2345,6.3,0,0
108,서울,2002-11-09,2.2,-2.4,640,6.3,1608,
108,서울,2002-11-10,8.8,3.5,113,12.8,1508,
108,서울,2002-11-11,13,7,2355,16.3,1302,
108,서울,2002-11-12,5.2,3,2344,8.4,1400,0
108,서울,2002-11-13,1.9,0,533,4.7,1346,0
108,서울,2002-11-14,3.1,-1.3,628,9.6,1445,0
108,서울,2002-11-15,.6,-2.5,731,3.4,1325,
108,서울,2002-11-16,2.4,-2.6,722,7.6,1531,
108,서울,2002-11-17,2.3,.2,2351,4.4,624,7
108,서울,2002-11-18,-1.1,-3.6,744,1.3,1436,
108,서울,2002-11-19,1.3,-4.8,704,5.8,1523,
108,서울,2002-11-20,4,2.9,2348,5.7,1158,4
108,서울,2002-11-21,1.7,-.1,714,4.6,1456,
108,서울,2002-11-22,4.3,-1.6,714,10.9,1544,
108,서울,2002-11-23,6.9,1.2,721,13.6,1516,
108,서울,2002-11-24,5.7,1.7,2357,8.8,1213,
108,서울,2002-11-25,2.7,-.3,716,6.5,1515,
108,서울,2002-11-26,.5,-2.1,2337,2.7,1523,0
108,서울,2002-11-27,-.5,-4.1,653,3.3,1412,
108,서울,2002-11-28,2.8,-1.9,404,6.1,1509,
108,서울,2002-11-29,7.1,5.1,2354,10.1,1338,.5
108,서울,2002-11-30,3.9,.8,750,9,1413,
108,서울,2002-12-01,4.8,-.7,728,9.9,1405,
108,서울,2002-12-02,6.9,3.3,642,12.1,1400,
108,서울,2002-12-03,7.7,2.8,459,11,1329,
108,서울,2002-12-04,11.3,8,754,15.9,1333,
108,서울,2002-12-05,7.3,4.2,2324,10.5,0,
108,서울,2002-12-06,6.7,3.9,25,10,1359,
108,서울,2002-12-07,5.2,3.3,840,8.2,1426,0
108,서울,2002-12-08,1.1,-2.8,2358,4.3,0,5
108,서울,2002-12-09,-5.4,-7.5,827,-2.7,4,
108,서울,2002-12-10,-6.4,-9.1,627,-4,1545,
108,서울,2002-12-11,-5.5,-8.1,749,-2.9,1505,
108,서울,2002-12-12,-3.8,-5.8,433,-1.3,1510,
108,서울,2002-12-13,-3,-7.2,724,1.3,1509,
108,서울,2002-12-14,0,-5.4,629,4.2,1501,
108,서울,2002-12-15,4.9,2.1,138,8.3,1358,0
108,서울,2002-12-16,4.8,1.6,2353,8.7,1108,.5
108,서울,2002-12-17,2.6,1.1,2345,6,1426,
108,서울,2002-12-18,4,1.1,129,7.1,1351,
108,서울,2002-12-19,3.1,-.4,736,7.7,1408,
108,서울,2002-12-20,4.6,-1.2,741,10.5,1429,
108,서울,2002-12-21,6.5,2.8,807,11.7,1507,
108,서울,2002-12-22,6.4,3.4,705,9.6,1442,
108,서울,2002-12-23,5.8,4.7,2029,7.1,1244,7
108,서울,2002-12-24,2.3,1.1,2345,5.1,0,1
108,서울,2002-12-25,-2.6,-5.8,2356,1.2,0,.7
108,서울,2002-12-26,-6.3,-8.8,749,-2.7,1502,
108,서울,2002-12-27,-4.5,-8,741,-.1,1542,
108,서울,2002-12-28,-.9,-5.5,153,3.2,1319,0
108,서울,2002-12-29,-2.4,-5.8,812,1.7,1451,
108,서울,2002-12-30,-2,-6.3,545,1.6,1524,.7
108,서울,2002-12-31,-1.4,-3.7,2346,1.9,1513,.1
108,서울,2003-01-01,-4.7,-7.1,2231,-1,1546,
108,서울,2003-01-02,-4.3,-9.2,447,0,1421,
108,서울,2003-01-03,-3.6,-6.8,2358,-.3,1405,1.3
108,서울,2003-01-04,-10.2,-13.4,2356,-6.8,0,.2
108,서울,2003-01-05,-12.8,-15.5,744,-9.1,1556,
108,서울,2003-01-06,-9.2,-14.3,546,-4.3,1555,
108,서울,2003-01-07,-5.6,-10.5,727,-.5,1511,
108,서울,2003-01-08,-3.3,-8.6,816,1.2,1609,
108,서울,2003-01-09,.5,-2.4,533,4.3,1443,
108,서울,2003-01-10,.7,-1.7,806,4.4,1542,
108,서울,2003-01-11,.6,-3.3,802,4.9,1537,
108,서울,2003-01-12,3.9,0,751,8,1459,
108,서울,2003-01-13,5.5,2.7,2359,8.7,1503,
108,서울,2003-01-14,-2.2,-5.9,2323,2.7,0,
108,서울,2003-01-15,-3.9,-7.7,729,.6,1526,
108,서울,2003-01-16,-.1,-4.8,746,3.2,1555,
108,서울,2003-01-17,2.8,1.9,2158,4.2,1725,4.5
108,서울,2003-01-18,1.9,.7,2230,3.8,1550,
108,서울,2003-01-19,.9,-.8,750,2.6,1236,
108,서울,2003-01-20,-.7,-3.2,2357,3,1425,
108,서울,2003-01-21,-2.1,-5.6,705,1.8,1453,
108,서울,2003-01-22,-2.1,-2.9,2158,-.8,1534,1
108,서울,2003-01-23,-1.3,-4.3,649,3.1,1500,
108,서울,2003-01-24,-1.6,-4.7,742,2.5,1509,
108,서울,2003-01-25,.3,-5,809,4.7,1439,
108,서울,2003-01-26,2.7,1.8,2,4.2,1059,1.5
108,서울,2003-01-27,-1.7,-6.1,2350,2.8,139,5.6
108,서울,2003-01-28,-8.1,-11.9,2357,-4.1,1411,0
108,서울,2003-01-29,-11.7,-13.9,730,-8.5,1601,
108,서울,2003-01-30,-7.2,-13.2,802,-1.9,1617,
108,서울,2003-01-31,-2.5,-5.1,129,.8,1514,0
108,서울,2003-02-01,-1.3,-6.7,737,4.5,1530,
108,서울,2003-02-02,-.6,-4.6,752,4.1,1441,
108,서울,2003-02-03,-.6,-4.4,654,4.2,1518,
108,서울,2003-02-04,.6,-1.2,237,3.9,1519,
108,서울,2003-02-05,-.3,-2.8,502,3.9,1510,
108,서울,2003-02-06,.5,-4.5,743,4.9,1532,
108,서울,2003-02-07,4.3,1.6,616,6.7,1650,
108,서울,2003-02-08,4.5,3.1,2247,6,1644,3
108,서울,2003-02-09,4.6,.5,652,8.8,1531,
108,서울,2003-02-10,5.5,2.1,547,10.3,1503,.5
108,서울,2003-02-11,-.6,-6,2353,4.1,0,1.5
108,서울,2003-02-12,-4.1,-8.3,733,-.4,1552,.1
108,서울,2003-02-13,1.5,-2.4,0,5.6,1451,0
108,서울,2003-02-14,2.7,-1,653,7.5,1525,
108,서울,2003-02-15,4,-.2,718,9.7,1455,
108,서울,2003-02-16,4.3,.3,604,9.5,1550,
108,서울,2003-02-17,4.1,-.4,721,9.6,1445,
108,서울,2003-02-18,4.1,1.5,247,7.1,1548,0
108,서울,2003-02-19,2.2,.8,2353,4,1612,
108,서울,2003-02-20,3.3,-.7,706,8.5,1613,
108,서울,2003-02-21,3.5,1.5,2340,6.4,1302,13.5
108,서울,2003-02-22,3.8,1.3,51,4.9,1410,19
108,서울,2003-02-23,2.8,1.9,1917,3.7,1539,1
108,서울,2003-02-24,3.7,1.6,635,7.6,1414,.5
108,서울,2003-02-25,4.3,1.5,607,9.1,1618,
108,서울,2003-02-26,4.9,3.5,2331,8.5,1634,.5
108,서울,2003-02-27,6.1,1.2,403,11.4,1537,
108,서울,2003-02-28,6.6,1.6,702,11.9,1445,
108,서울,2003-03-01,6.5,4,2352,10.2,1453,.5
108,서울,2003-03-02,4.3,1.4,718,7.2,1524,5
108,서울,2003-03-03,.4,-2.7,2344,4.4,1,2.5
108,서울,2003-03-04,-1,-5,724,2.9,1557,
108,서울,2003-03-05,2.5,-1.3,652,6.9,1652,
108,서울,2003-03-06,3.4,1.7,933,4.1,0,3.5
108,서울,2003-03-07,2.8,1.1,2345,3.8,55,5.2
108,서울,2003-03-08,2.6,.8,55,4.8,1248,.5
108,서울,2003-03-09,3.4,0,432,7,1507,0
108,서울,2003-03-10,4.6,.3,437,9,1545,
108,서울,2003-03-11,5.6,.5,652,11,1426,
108,서울,2003-03-12,6.6,3.5,720,11.7,1455,
108,서울,2003-03-13,5.8,1.7,706,10.7,1410,
108,서울,2003-03-14,5.8,1.2,719,10.1,1354,
108,서울,2003-03-15,8.3,4.3,728,13.4,1418,
108,서울,2003-03-16,6.8,4.6,2359,8.5,847,6.5
108,서울,2003-03-17,6.2,3.1,357,10.1,1653,1.5
108,서울,2003-03-18,6.7,2.1,650,11.9,1511,
108,서울,2003-03-19,7.1,2,700,12.4,1443,
108,서울,2003-03-20,7.9,1.4,658,14.2,1520,
108,서울,2003-03-21,9.8,6.3,610,14,1339,.1
108,서울,2003-03-22,9.8,5.4,650,14.9,1544,
108,서울,2003-03-23,9,5.9,634,12.4,1624,
108,서울,2003-03-24,8.6,5.6,627,11.6,1609,0
108,서울,2003-03-25,6.9,5.4,2239,10.6,1430,
108,서울,2003-03-26,9.9,4.9,228,16.3,1455,
108,서울,2003-03-27,8.1,5.6,2332,11.2,7,1.5
108,서울,2003-03-28,6.6,3.2,528,11.3,1618,
108,서울,2003-03-29,8,2,639,13,1334,
108,서울,2003-03-30,12.3,8.4,217,17.1,1552,
108,서울,2003-03-31,16,11.4,14,20.9,1603,
108,서울,2003-04-01,16.4,11.3,624,22.4,1556,
108,서울,2003-04-02,14.9,10.2,646,21,1517,
108,서울,2003-04-03,13.9,8.6,646,19.8,1347,
108,서울,2003-04-04,14.2,10.3,711,19.3,1353,
108,서울,2003-04-05,12,7.6,641,17.7,1346,
108,서울,2003-04-06,12,7,653,18.3,1425,
108,서울,2003-04-07,11,7.4,2226,17.1,1236,6
108,서울,2003-04-08,10.1,7.6,0,14.4,1508,1.5
108,서울,2003-04-09,8.2,5.8,656,11.6,1708,.1
108,서울,2003-04-10,11.3,4.8,459,18.1,1548,
108,서울,2003-04-11,9.7,8.2,845,12.7,335,12
108,서울,2003-04-12,10.2,8.3,2349,13.4,1314,0
108,서울,2003-04-13,11.7,6.8,602,17.8,1631,
108,서울,2003-04-14,13.7,8.6,632,19.3,1430,
108,서울,2003-04-15,14.4,7.9,605,19.9,1410,
108,서울,2003-04-16,16.6,10.6,629,23.5,1411,
108,서울,2003-04-17,19.1,12.9,228,23.4,1410,
108,서울,2003-04-18,16.9,10.1,2326,21.4,937,32
108,서울,2003-04-19,10.3,8.3,310,12.1,1517,7.5
108,서울,2003-04-20,9.5,8.8,2358,10.6,1225,7
108,서울,2003-04-21,13.2,6.6,522,19.5,1557,
108,서울,2003-04-22,12.2,10.7,608,15.3,1402,2.5
108,서울,2003-04-23,11.6,9,500,14.8,1511,13
108,서울,2003-04-24,14.8,9.1,603,19.6,1318,
108,서울,2003-04-25,12.3,10.2,2351,14.8,0,19
108,서울,2003-04-26,14.4,8.6,443,19.8,1440,
108,서울,2003-04-27,15.4,11.7,405,19.6,1256,
108,서울,2003-04-28,17.7,11.1,532,24.6,1448,
108,서울,2003-04-29,13.2,11.4,2359,15.6,0,39
108,서울,2003-04-30,13.9,9.8,538,18.8,1451,
108,서울,2003-05-01,15.9,8.5,557,21.9,1653,
108,서울,2003-05-02,17.6,12,542,23,1404,
108,서울,2003-05-03,18.1,11,619,24.3,1523,
108,서울,2003-05-04,20.9,14.3,610,27.7,1457,
108,서울,2003-05-05,22.4,15.3,616,28.9,1528,
108,서울,2003-05-06,18.4,16.2,1454,22.3,1140,7
108,서울,2003-05-07,14.7,9.3,2129,18.4,1302,89.5
108,서울,2003-05-08,14.3,9.4,534,19.4,1444,
108,서울,2003-05-09,14.7,9.3,534,19.5,1301,
108,서울,2003-05-10,15.9,10.5,536,22.5,1547,
108,서울,2003-05-11,17.2,11.5,605,23.2,1429,
108,서울,2003-05-12,18.6,12.4,613,24.4,1451,
108,서울,2003-05-13,21.2,14.1,513,28.1,1457,
108,서울,2003-05-14,22.3,15.8,559,29.1,1426,
108,서울,2003-05-15,21.1,15.9,508,26.6,1525,
108,서울,2003-05-16,20.3,15.4,608,26.2,1502,
108,서울,2003-05-17,19.6,15.6,2352,25.1,1419,
108,서울,2003-05-18,17.7,14,424,23.5,1417,
108,서울,2003-05-19,18.4,13.3,517,24.5,1449,
108,서울,2003-05-20,18.5,15.3,543,22.9,1440,
108,서울,2003-05-21,19.3,13.2,623,26,1536,
108,서울,2003-05-22,20.7,15.2,551,27.6,1444,
108,서울,2003-05-23,20.9,14.8,544,26.4,1250,
108,서울,2003-05-24,20.5,16.5,2335,25.6,1351,.5
108,서울,2003-05-25,17.3,15.3,626,19.8,1606,6
108,서울,2003-05-26,21.7,16,540,27.7,1538,
108,서울,2003-05-27,23.9,17.4,529,29.5,1450,
108,서울,2003-05-28,25.2,19.2,552,30.4,1407,
108,서울,2003-05-29,23,21.8,610,24.4,1,0
108,서울,2003-05-30,21.7,19.1,830,25.2,1629,3
108,서울,2003-05-31,24.1,18.3,523,30.3,1537,
108,서울,2003-06-01,23.5,18.5,608,28.5,1425,
108,서울,2003-06-02,22.6,16.4,549,28.4,1428,
108,서울,2003-06-03,22,16.7,534,27.5,1302,
108,서울,2003-06-04,21.6,17,520,28.2,1457,
108,서울,2003-06-05,22.4,16.1,547,29.7,1416,
108,서울,2003-06-06,18.5,15.9,2357,23.1,1030,3.5
108,서울,2003-06-07,20.9,14.4,525,27.2,1524,
108,서울,2003-06-08,24.1,17.8,553,30.9,1620,
108,서울,2003-06-09,25.9,21.4,531,31.1,1500,
108,서울,2003-06-10,23,21.1,340,25.1,1232,0
108,서울,2003-06-11,20.9,19.3,2017,23.8,1054,9.5
108,서울,2003-06-12,19.3,18.3,505,21.2,1630,22
108,서울,2003-06-13,20.3,17.9,541,22.4,1551,
108,서울,2003-06-14,20.2,18.6,307,22.7,1547,.5
108,서울,2003-06-15,18,17.4,2358,19.3,4,12
108,서울,2003-06-16,20.3,16.7,513,25.5,1342,6.5
108,서울,2003-06-17,22.3,18.1,502,27.1,1426,
108,서울,2003-06-18,22.4,17.9,500,27.3,1615,
108,서울,2003-06-19,23.3,19.4,520,26.8,1633,
108,서울,2003-06-20,21.9,18.9,532,25.5,1535,
108,서울,2003-06-21,23.5,19.4,409,27.9,1530,
108,서울,2003-06-22,24.5,19.9,520,30.4,1410,
108,서울,2003-06-23,21.4,18.9,2357,23.9,836,26
108,서울,2003-06-24,16.7,15.8,2058,18.9,0,13.5
108,서울,2003-06-25,19.2,15.8,0,23.6,1735,3
108,서울,2003-06-26,22.4,18.1,453,27.5,1453,
108,서울,2003-06-27,20,18.2,2047,22.5,849,51.5
108,서울,2003-06-28,22.8,18.1,1,28.1,1358,.5
108,서울,2003-06-29,19.7,18.5,306,20.7,0,7.5
108,서울,2003-06-30,22.8,19,450,28.3,1603,
108,서울,2003-07-01,23,20.2,556,27.8,1427,.3
108,서울,2003-07-02,24.7,19.6,455,30.7,1429,1.5
108,서울,2003-07-03,21.4,18.7,631,24.3,1605,14
108,서울,2003-07-04,22.3,18.8,536,24.9,1615,0
108,서울,2003-07-05,25.1,19.8,424,30.5,1435,
108,서울,2003-07-06,24.6,21.6,450,27.3,1759,
108,서울,2003-07-07,25.2,21.5,531,28.9,1429,
108,서울,2003-07-08,25.7,22.4,558,28.7,1154,
108,서울,2003-07-09,21.8,20.8,529,25.2,0,44
108,서울,2003-07-10,23.2,21.2,544,26.4,1347,.5
108,서울,2003-07-11,25.2,19.1,449,30.8,1550,
108,서울,2003-07-12,23.3,21.4,2214,25.4,0,2
108,서울,2003-07-13,24.5,20.4,513,29.9,1634,.5
108,서울,2003-07-14,23.7,19.9,535,27.8,1704,
108,서울,2003-07-15,24.7,20.8,519,29.6,1257,18
108,서울,2003-07-16,24.8,21.4,503,29,1428,
108,서울,2003-07-17,24.3,21.8,307,27.8,1323,.5
108,서울,2003-07-18,19.8,18.3,626,22.4,0,58.5
108,서울,2003-07-19,20.4,19,630,21.6,1834,7
108,서울,2003-07-20,24,18.7,349,28.9,1408,22
108,서울,2003-07-21,25.7,23.2,526,29.3,1445,1.5
108,서울,2003-07-22,22.9,21.9,657,25,1220,173.5
108,서울,2003-07-23,22.3,20.4,653,25.8,1405,3
108,서울,2003-07-24,24.6,20.5,309,29.2,1441,9.5
108,서울,2003-07-25,26,22,457,30.4,1552,18.5
108,서울,2003-07-26,25.6,22.8,619,29.1,1514,
108,서울,2003-07-27,21,19.3,839,24.7,0,49.5
108,서울,2003-07-28,22.2,21.2,2348,24.6,1045,29
108,서울,2003-07-29,24.7,21.2,0,29.3,1456,16.5
108,서울,2003-07-30,26.2,20.4,618,31.4,1422,
108,서울,2003-07-31,26.4,23.5,519,30.5,1229,
108,서울,2003-08-01,25.8,23.6,610,28.9,1433,0
108,서울,2003-08-02,25,21.8,655,29,1525,19
108,서울,2003-08-03,25.2,24.4,230,26.7,1827,29
108,서울,2003-08-04,26.6,23.9,549,29.5,1319,0
108,서울,2003-08-05,26,22.9,526,32.2,1329,2
108,서울,2003-08-06,23.4,20.6,1204,27.5,1002,28.5
108,서울,2003-08-07,22.7,20.7,644,25.2,1732,50
108,서울,2003-08-08,25.1,19.7,616,30.2,1455,
108,서울,2003-08-09,26.7,22.3,608,31.6,1500,
108,서울,2003-08-10,24.1,22.2,2359,27.2,1353,4
108,서울,2003-08-11,23.8,20.9,406,28.3,1642,3.5
108,서울,2003-08-12,24.8,20.4,538,30,1707,
108,서울,2003-08-13,24.7,20.6,559,30,1559,
108,서울,2003-08-14,24.9,19.8,605,29.7,1423,
108,서울,2003-08-15,24.7,19.9,553,30.2,1505,
108,서울,2003-08-16,23.5,21.4,546,26.5,1629,
108,서울,2003-08-17,23,21.1,541,25.1,1543,.2
108,서울,2003-08-18,21.4,19.9,627,23,1646,5
108,서울,2003-08-19,21.8,21.1,556,22.8,1214,33.5
108,서울,2003-08-20,24.6,21.9,304,27.7,1731,146.5
108,서울,2003-08-21,26.5,23.9,749,29.6,1521,10
108,서울,2003-08-22,27,25.2,158,30,1220,1.5
108,서울,2003-08-23,24.6,24,1226,25.6,0,75.5
108,서울,2003-08-24,22.7,20.9,1916,24.8,756,177
108,서울,2003-08-25,25,21.2,607,30.2,1517,4
108,서울,2003-08-26,24.2,21.9,612,26.9,1458,
108,서울,2003-08-27,21.5,20.2,1619,23.3,1048,75
108,서울,2003-08-28,24,19.9,613,29.1,1221,9.5
108,서울,2003-08-29,22.4,20.8,537,25.1,1412,
108,서울,2003-08-30,20.2,16.6,2221,24,1233,10
108,서울,2003-08-31,21.2,16.6,203,26,1655,.5
108,서울,2003-09-01,22,19.2,542,25.4,1513,
108,서울,2003-09-02,18.8,15.6,919,21.9,0,24.5
108,서울,2003-09-03,20.8,18.7,357,24,1444,2.5
108,서울,2003-09-04,22,17.7,442,26.1,1601,
108,서울,2003-09-05,22.9,21.2,2332,24.7,711,34.5
108,서울,2003-09-06,22.3,18.5,603,25.7,1228,0
108,서울,2003-09-07,21.1,20.3,556,22.6,0,19
108,서울,2003-09-08,23.2,19.8,454,28.7,1542,1.5
108,서울,2003-09-09,18.8,17.3,1102,22.6,0,55.5
108,서울,2003-09-10,20.9,17.4,335,25,1504,
108,서울,2003-09-11,21.7,18.8,553,24.6,1345,
108,서울,2003-09-12,21.3,20.1,730,22.4,1301,16.5
108,서울,2003-09-13,22,19.7,539,25,1125,3
108,서울,2003-09-14,22.1,18.8,630,25.8,1316,
108,서울,2003-09-15,23.2,20.3,704,27.7,1336,
108,서울,2003-09-16,22.5,18.4,632,27.2,1450,
108,서울,2003-09-17,23.2,19.6,537,27.2,1459,
108,서울,2003-09-18,20.4,18.4,2400,22.7,1359,101
108,서울,2003-09-19,21.1,18.3,13,24.9,1349,.2
108,서울,2003-09-20,20.6,17.9,2357,25.3,1421,
108,서울,2003-09-21,19.4,14.3,634,24.3,1427,
108,서울,2003-09-22,18.9,13.8,559,24.7,1520,
108,서울,2003-09-23,18.7,13.9,635,24.1,1513,
108,서울,2003-09-24,18.8,14.3,603,23,1542,
108,서울,2003-09-25,20.2,15.3,549,25.6,1425,
108,서울,2003-09-26,20.3,16.2,610,25.9,1528,
